order_id,customer_id,order_date,order_status
5752,150,22/09/2025,Concluído
5753,234,22/09/2025,Concluído
5754,235,22/09/2025,Concluído
5755,244,22/09/2025,Concluído
5756,260,22/09/2025,Concluído
5757,2,23/09/2025,Concluído
5758,12,23/09/2025,Concluído
5759,14,23/09/2025,Concluído
5760,38,23/09/2025,Concluído
5761,112,23/09/2025,Concluído
5762,123,23/09/2025,Concluído
5763,133,23/09/2025,Concluído
5764,168,23/09/2025,Concluído
5765,173,23/09/2025,Concluído
5766,213,23/09/2025,Concluído
5767,220,23/09/2025,Concluído
5768,256,23/09/2025,Concluído
5769,269,23/09/2025,Concluído
5770,274,23/09/2025,Concluído
5771,277,23/09/2025,Concluído
5772,112,24/09/2025,Concluído
5773,129,24/09/2025,Concluído
5774,152,24/09/2025,Concluído
5775,175,24/09/2025,Concluído
5776,191,24/09/2025,Concluído
5777,192,24/09/2025,Concluído
5778,203,24/09/2025,Concluído
5779,233,24/09/2025,Concluído
5780,271,24/09/2025,Concluído
5781,273,24/09/2025,Concluído
5782,275,24/09/2025,Concluído
5783,23,25/09/2025,Concluído
5784,78,25/09/2025,Concluído
5785,118,25/09/2025,Concluído
5786,125,25/09/2025,Concluído
5787,157,25/09/2025,Concluído
5788,209,25/09/2025,Concluído
5789,227,25/09/2025,Concluído
5790,234,25/09/2025,Concluído
5791,255,25/09/2025,Concluído
5792,261,25/09/2025,Concluído
5793,278,25/09/2025,Concluído
5794,279,25/09/2025,Concluído
5795,45,26/09/2025,Concluído
5796,114,26/09/2025,Concluído
5797,176,26/09/2025,Concluído
5798,198,26/09/2025,Concluído
5799,226,26/09/2025,Concluído
5800,280,26/09/2025,Concluído
5801,125,27/09/2025,Concluído
5802,134,27/09/2025,Concluído
5803,219,27/09/2025,Concluído
5804,249,27/09/2025,Concluído
5805,256,27/09/2025,Concluído
5806,266,27/09/2025,Concluído
5807,273,27/09/2025,Concluído
5808,65,28/09/2025,Concluído
5809,171,28/09/2025,Concluído
5810,186,28/09/2025,Concluído
5811,191,28/09/2025,Concluído
5812,218,28/09/2025,Concluído
5813,263,28/09/2025,Concluído
5814,279,28/09/2025,Concluído
5815,150,29/09/2025,Concluído
5816,156,29/09/2025,Concluído
5817,157,29/09/2025,Concluído
5818,165,29/09/2025,Concluído
5819,261,29/09/2025,Concluído
5820,280,29/09/2025,Concluído
5821,69,30/09/2025,Concluído
5822,216,30/09/2025,Concluído
5823,230,30/09/2025,Concluído
5824,242,30/09/2025,Concluído
5825,254,30/09/2025,Concluído
5826,260,30/09/2025,Concluído
5827,264,30/09/2025,Concluído
5828,270,30/09/2025,Concluído
5829,2,01/10/2025,Concluído
5830,11,01/10/2025,Concluído
5831,126,01/10/2025,Concluído
5832,147,01/10/2025,Concluído
5833,199,01/10/2025,Concluído
5834,232,01/10/2025,Concluído
5835,249,01/10/2025,Concluído
5836,250,01/10/2025,Concluído
5837,251,01/10/2025,Concluído
5838,260,01/10/2025,Concluído
5839,271,01/10/2025,Concluído
5840,279,01/10/2025,Concluído
5841,108,02/10/2025,Concluído
5842,113,02/10/2025,Concluído
5843,130,02/10/2025,Concluído
5844,144,02/10/2025,Concluído
5845,244,02/10/2025,Concluído
5846,264,02/10/2025,Concluído
5847,40,03/10/2025,Concluído
5848,57,03/10/2025,Concluído
5849,226,03/10/2025,Concluído
5850,230,03/10/2025,Concluído
5851,231,03/10/2025,Concluído
5852,233,03/10/2025,Concluído
5853,253,03/10/2025,Concluído
5854,273,03/10/2025,Concluído
5855,122,04/10/2025,Concluído
5856,148,04/10/2025,Concluído
5857,158,04/10/2025,Concluído
5858,210,04/10/2025,Concluído
5859,222,04/10/2025,Concluído
5860,243,04/10/2025,Concluído
5861,248,04/10/2025,Concluído
5862,253,04/10/2025,Concluído
5863,255,04/10/2025,Concluído
5864,264,04/10/2025,Concluído
5865,278,04/10/2025,Concluído
5866,279,04/10/2025,Concluído
5867,67,05/10/2025,Concluído
5868,97,05/10/2025,Concluído
5869,124,05/10/2025,Concluído
5870,157,05/10/2025,Concluído
5871,166,05/10/2025,Concluído
5872,177,05/10/2025,Concluído
5873,186,05/10/2025,Concluído
5874,215,05/10/2025,Concluído
5875,250,05/10/2025,Concluído
5876,260,05/10/2025,Concluído
5877,275,05/10/2025,Concluído
5878,280,05/10/2025,Concluído
5879,6,06/10/2025,Concluído
5880,38,06/10/2025,Concluído
5881,44,06/10/2025,Concluído
5882,206,06/10/2025,Concluído
5883,219,06/10/2025,Concluído
5884,233,06/10/2025,Concluído
5885,236,06/10/2025,Concluído
5886,263,06/10/2025,Concluído
5887,281,06/10/2025,Concluído
5888,73,07/10/2025,Concluído
5889,188,07/10/2025,Concluído
5890,239,07/10/2025,Concluído
5891,242,07/10/2025,Concluído
5892,258,07/10/2025,Concluído
5893,279,07/10/2025,Concluído
5894,44,08/10/2025,Concluído
5895,50,08/10/2025,Concluído
5896,171,08/10/2025,Concluído
5897,202,08/10/2025,Concluído
5898,221,08/10/2025,Concluído
5899,233,08/10/2025,Concluído
5900,242,08/10/2025,Concluído
5901,271,08/10/2025,Concluído
5902,40,09/10/2025,Concluído
5903,165,09/10/2025,Concluído
5904,217,09/10/2025,Concluído
5905,221,09/10/2025,Concluído
5906,248,09/10/2025,Concluído
5907,250,09/10/2025,Concluído
5908,256,09/10/2025,Concluído
5909,265,09/10/2025,Concluído
5910,56,10/10/2025,Concluído
5911,63,10/10/2025,Concluído
5912,67,10/10/2025,Concluído
5913,69,10/10/2025,Concluído
5914,188,10/10/2025,Concluído
5915,204,10/10/2025,Concluído
5916,212,10/10/2025,Concluído
5917,221,10/10/2025,Concluído
5918,236,10/10/2025,Concluído
5919,249,10/10/2025,Concluído
5920,260,10/10/2025,Concluído
5921,261,10/10/2025,Concluído
5922,271,10/10/2025,Concluído
5923,281,10/10/2025,Concluído
5924,17,11/10/2025,Concluído
5925,74,11/10/2025,Concluído
5926,155,11/10/2025,Concluído
5927,159,11/10/2025,Concluído
5928,227,11/10/2025,Concluído
5929,229,11/10/2025,Concluído
5930,233,11/10/2025,Concluído
5931,255,11/10/2025,Concluído
5932,260,11/10/2025,Concluído
5933,273,11/10/2025,Concluído
5934,274,11/10/2025,Concluído
5935,12,12/10/2025,Concluído
5936,19,12/10/2025,Concluído
5937,94,12/10/2025,Concluído
5938,110,12/10/2025,Concluído
5939,160,12/10/2025,Concluído
5940,250,12/10/2025,Concluído
5941,265,12/10/2025,Concluído
5942,270,12/10/2025,Concluído
5943,278,12/10/2025,Concluído
5944,281,12/10/2025,Concluído
5945,12,13/10/2025,Concluído
5946,106,13/10/2025,Concluído
5947,189,13/10/2025,Concluído
5948,230,13/10/2025,Concluído
5949,255,13/10/2025,Concluído
5950,256,13/10/2025,Concluído
5951,260,13/10/2025,Concluído
5952,262,13/10/2025,Concluído
5953,263,13/10/2025,Concluído
5954,271,13/10/2025,Concluído
5955,279,13/10/2025,Concluído
5956,30,14/10/2025,Concluído
5957,54,14/10/2025,Concluído
5958,58,14/10/2025,Concluído
5959,90,14/10/2025,Concluído
5960,183,14/10/2025,Concluído
5961,232,14/10/2025,Concluído
5962,233,14/10/2025,Concluído
5963,242,14/10/2025,Concluído
5964,273,14/10/2025,Concluído
5965,279,14/10/2025,Concluído
5966,1,15/10/2025,Concluído
5967,54,15/10/2025,Concluído
5968,92,15/10/2025,Concluído
5969,113,15/10/2025,Concluído
5970,151,15/10/2025,Concluído
5971,178,15/10/2025,Concluído
5972,235,15/10/2025,Concluído
5973,241,15/10/2025,Concluído
5974,247,15/10/2025,Concluído
5975,261,15/10/2025,Concluído
5976,273,15/10/2025,Concluído
5977,281,15/10/2025,Concluído
5978,18,16/10/2025,Concluído
5979,70,16/10/2025,Concluído
5980,177,16/10/2025,Concluído
5981,195,16/10/2025,Concluído
5982,204,16/10/2025,Concluído
5983,234,16/10/2025,Concluído
5984,235,16/10/2025,Concluído
5985,265,16/10/2025,Concluído
5986,280,16/10/2025,Concluído
5987,30,17/10/2025,Concluído
5988,47,17/10/2025,Concluído
5989,65,17/10/2025,Concluído
5990,102,17/10/2025,Concluído
5991,221,17/10/2025,Concluído
5992,228,17/10/2025,Concluído
5993,257,17/10/2025,Concluído
5994,262,17/10/2025,Concluído
5995,263,17/10/2025,Concluído
5996,271,17/10/2025,Concluído
5997,276,17/10/2025,Concluído
5998,280,17/10/2025,Concluído
5999,63,18/10/2025,Concluído
6000,132,18/10/2025,Concluído
6001,190,18/10/2025,Concluído
6002,235,18/10/2025,Concluído
6003,251,18/10/2025,Concluído
6004,259,18/10/2025,Concluído
6005,78,19/10/2025,Concluído
6006,92,19/10/2025,Concluído
6007,163,19/10/2025,Concluído
6008,250,19/10/2025,Concluído
6009,272,19/10/2025,Concluído
6010,273,19/10/2025,Concluído
6011,281,19/10/2025,Concluído
6012,29,20/10/2025,Concluído
6013,159,20/10/2025,Concluído
6014,195,20/10/2025,Concluído
6015,199,20/10/2025,Concluído
6016,234,20/10/2025,Concluído
6017,235,20/10/2025,Concluído
6018,260,20/10/2025,Concluído
6019,263,20/10/2025,Concluído
6020,281,20/10/2025,Concluído
6021,19,21/10/2025,Concluído
6022,65,21/10/2025,Concluído
6023,176,21/10/2025,Concluído
6024,195,21/10/2025,Concluído
6025,196,21/10/2025,Concluído
6026,198,21/10/2025,Concluído
6027,200,21/10/2025,Concluído
6028,215,21/10/2025,Concluído
6029,216,21/10/2025,Concluído
6030,228,21/10/2025,Concluído
6031,248,21/10/2025,Concluído
6032,263,21/10/2025,Concluído
6033,264,21/10/2025,Concluído
6034,271,21/10/2025,Concluído
6035,69,22/10/2025,Concluído
6036,117,22/10/2025,Concluído
6037,127,22/10/2025,Concluído
6038,145,22/10/2025,Concluído
6039,180,22/10/2025,Concluído
6040,205,22/10/2025,Concluído
6041,206,22/10/2025,Concluído
6042,209,22/10/2025,Concluído
6043,213,22/10/2025,Concluído
6044,234,22/10/2025,Concluído
6045,242,22/10/2025,Concluído
6046,248,22/10/2025,Concluído
6047,258,22/10/2025,Concluído
6048,268,22/10/2025,Concluído
6049,272,22/10/2025,Concluído
6050,274,22/10/2025,Concluído
6051,28,23/10/2025,Concluído
6052,69,23/10/2025,Concluído
6053,92,23/10/2025,Concluído
6054,132,23/10/2025,Concluído
6055,135,23/10/2025,Concluído
6056,160,23/10/2025,Concluído
6057,166,23/10/2025,Concluído
6058,212,23/10/2025,Concluído
6059,230,23/10/2025,Concluído
6060,248,23/10/2025,Concluído
6061,260,23/10/2025,Concluído
6062,275,23/10/2025,Concluído
6063,74,24/10/2025,Concluído
6064,82,24/10/2025,Concluído
6065,92,24/10/2025,Concluído
6066,157,24/10/2025,Concluído
6067,174,24/10/2025,Concluído
6068,196,24/10/2025,Concluído
6069,199,24/10/2025,Concluído
6070,211,24/10/2025,Concluído
6071,220,24/10/2025,Concluído
6072,237,24/10/2025,Concluído
6073,255,24/10/2025,Concluído
6074,258,24/10/2025,Concluído
6075,259,24/10/2025,Concluído
6076,271,24/10/2025,Concluído
6077,1,25/10/2025,Concluído
6078,135,25/10/2025,Concluído
6079,188,25/10/2025,Concluído
6080,193,25/10/2025,Concluído
6081,244,25/10/2025,Concluído
6082,265,25/10/2025,Concluído
6083,275,25/10/2025,Concluído
6084,19,26/10/2025,Concluído
6085,97,26/10/2025,Concluído
6086,152,26/10/2025,Concluído
6087,155,26/10/2025,Concluído
6088,165,26/10/2025,Concluído
6089,174,26/10/2025,Concluído
6090,186,26/10/2025,Concluído
6091,189,26/10/2025,Concluído
6092,214,26/10/2025,Concluído
6093,228,26/10/2025,Concluído
6094,236,26/10/2025,Concluído
6095,265,26/10/2025,Concluído
6096,4,27/10/2025,Concluído
6097,93,27/10/2025,Concluído
6098,138,27/10/2025,Concluído
6099,213,27/10/2025,Concluído
6100,248,27/10/2025,Concluído
6101,262,27/10/2025,Concluído
6102,264,27/10/2025,Concluído
6103,275,27/10/2025,Concluído
6104,278,27/10/2025,Concluído
6105,80,28/10/2025,Concluído
6106,130,28/10/2025,Concluído
6107,212,28/10/2025,Concluído
6108,217,28/10/2025,Concluído
6109,218,28/10/2025,Concluído
6110,245,28/10/2025,Concluído
6111,246,28/10/2025,Concluído
6112,256,28/10/2025,Concluído
6113,257,28/10/2025,Concluído
6114,266,28/10/2025,Concluído
6115,272,28/10/2025,Concluído
6116,273,28/10/2025,Concluído
6117,55,29/10/2025,Concluído
6118,222,29/10/2025,Concluído
6119,235,29/10/2025,Concluído
6120,243,29/10/2025,Concluído
6121,247,29/10/2025,Concluído
6122,273,29/10/2025,Concluído
6123,279,29/10/2025,Concluído
6124,281,29/10/2025,Concluído
6125,96,30/10/2025,Concluído
6126,203,30/10/2025,Concluído
6127,212,30/10/2025,Concluído
6128,249,30/10/2025,Concluído
6129,258,30/10/2025,Concluído
6130,268,30/10/2025,Concluído
6131,281,30/10/2025,Concluído
6132,103,31/10/2025,Concluído
6133,154,31/10/2025,Concluído
6134,166,31/10/2025,Concluído
6135,219,31/10/2025,Concluído
6136,230,31/10/2025,Concluído
6137,250,31/10/2025,Concluído
6138,273,31/10/2025,Concluído
6139,281,31/10/2025,Concluído
6140,283,31/10/2025,Concluído
6141,51,01/11/2025,Concluído
6142,171,01/11/2025,Concluído
6143,172,01/11/2025,Concluído
6144,183,01/11/2025,Concluído
6145,242,01/11/2025,Concluído
6146,244,01/11/2025,Concluído
6147,259,01/11/2025,Concluído
6148,260,01/11/2025,Concluído
6149,261,01/11/2025,Concluído
6150,264,01/11/2025,Concluído
6151,265,01/11/2025,Concluído
6152,272,01/11/2025,Concluído
6153,274,01/11/2025,Concluído
6154,279,01/11/2025,Concluído
6155,2,02/11/2025,Concluído
6156,63,02/11/2025,Concluído
6157,178,02/11/2025,Concluído
6158,243,02/11/2025,Concluído
6159,248,02/11/2025,Concluído
6160,273,02/11/2025,Concluído
6161,283,02/11/2025,Concluído
6162,59,03/11/2025,Concluído
6163,93,03/11/2025,Concluído
6164,120,03/11/2025,Concluído
6165,134,03/11/2025,Concluído
6166,167,03/11/2025,Concluído
6167,234,03/11/2025,Concluído
6168,246,03/11/2025,Concluído
6169,253,03/11/2025,Concluído
6170,255,03/11/2025,Concluído
6171,264,03/11/2025,Concluído
6172,268,03/11/2025,Concluído
6173,273,03/11/2025,Concluído
6174,276,03/11/2025,Concluído
6175,283,03/11/2025,Concluído
6176,163,04/11/2025,Concluído
6177,186,04/11/2025,Concluído
6178,249,04/11/2025,Concluído
6179,255,04/11/2025,Concluído
6180,256,04/11/2025,Concluído
6181,270,04/11/2025,Concluído
6182,274,04/11/2025,Concluído
6183,283,04/11/2025,Concluído
6184,147,05/11/2025,Concluído
6185,172,05/11/2025,Concluído
6186,192,05/11/2025,Concluído
6187,211,05/11/2025,Concluído
6188,243,05/11/2025,Concluído
6189,266,05/11/2025,Concluído
6190,281,05/11/2025,Concluído
6191,44,06/11/2025,Concluído
6192,186,06/11/2025,Concluído
6193,202,06/11/2025,Concluído
6194,206,06/11/2025,Concluído
6195,234,06/11/2025,Concluído
6196,239,06/11/2025,Concluído
6197,254,06/11/2025,Concluído
6198,270,06/11/2025,Concluído
6199,271,06/11/2025,Concluído
6200,281,06/11/2025,Concluído
6201,14,07/11/2025,Concluído
6202,61,07/11/2025,Concluído
6203,67,07/11/2025,Concluído
6204,108,07/11/2025,Concluído
6205,131,07/11/2025,Concluído
6206,147,07/11/2025,Concluído
6207,196,07/11/2025,Concluído
6208,244,07/11/2025,Concluído
6209,261,07/11/2025,Concluído
6210,267,07/11/2025,Concluído
6211,268,07/11/2025,Concluído
6212,272,07/11/2025,Concluído
6213,276,07/11/2025,Concluído
6214,61,08/11/2025,Concluído
6215,68,08/11/2025,Concluído
6216,78,08/11/2025,Concluído
6217,206,08/11/2025,Concluído
6218,231,08/11/2025,Concluído
6219,250,08/11/2025,Concluído
6220,252,08/11/2025,Concluído
6221,276,08/11/2025,Concluído
6222,283,08/11/2025,Concluído
6223,19,09/11/2025,Concluído
6224,70,09/11/2025,Concluído
6225,74,09/11/2025,Concluído
6226,137,09/11/2025,Concluído
6227,161,09/11/2025,Concluído
6228,165,09/11/2025,Concluído
6229,200,09/11/2025,Concluído
6230,269,09/11/2025,Concluído
6231,160,10/11/2025,Concluído
6232,232,10/11/2025,Concluído
6233,234,10/11/2025,Concluído
6234,235,10/11/2025,Concluído
6235,240,10/11/2025,Concluído
6236,256,10/11/2025,Concluído
6237,260,10/11/2025,Concluído
6238,271,10/11/2025,Concluído
6239,273,10/11/2025,Concluído
6240,279,10/11/2025,Concluído
6241,131,11/11/2025,Concluído
6242,153,11/11/2025,Concluído
6243,164,11/11/2025,Concluído
6244,179,11/11/2025,Concluído
6245,230,11/11/2025,Concluído
6246,247,11/11/2025,Concluído
6247,253,11/11/2025,Concluído
6248,255,11/11/2025,Concluído
6249,261,11/11/2025,Concluído
6250,276,11/11/2025,Concluído
6251,281,11/11/2025,Concluído
6252,283,11/11/2025,Concluído
6253,53,12/11/2025,Concluído
6254,177,12/11/2025,Concluído
6255,215,12/11/2025,Concluído
6256,232,12/11/2025,Concluído
6257,233,12/11/2025,Concluído
6258,244,12/11/2025,Concluído
6259,258,12/11/2025,Concluído
6260,261,12/11/2025,Concluído
6261,283,12/11/2025,Concluído
6262,104,13/11/2025,Concluído
6263,190,13/11/2025,Concluído
6264,203,13/11/2025,Concluído
6265,232,13/11/2025,Concluído
6266,234,13/11/2025,Concluído
6267,243,13/11/2025,Concluído
6268,255,13/11/2025,Concluído
6269,258,13/11/2025,Concluído
6270,277,13/11/2025,Concluído
6271,280,13/11/2025,Concluído
6272,281,13/11/2025,Concluído
6273,125,14/11/2025,Concluído
6274,133,14/11/2025,Concluído
6275,185,14/11/2025,Concluído
6276,189,14/11/2025,Concluído
6277,248,14/11/2025,Concluído
6278,262,14/11/2025,Concluído
6279,264,14/11/2025,Concluído
6280,265,14/11/2025,Concluído
6281,270,14/11/2025,Concluído
6282,272,14/11/2025,Concluído
6283,273,14/11/2025,Concluído
6284,281,14/11/2025,Concluído
6285,193,15/11/2025,Concluído
6286,197,15/11/2025,Concluído
6287,208,15/11/2025,Concluído
6288,228,15/11/2025,Concluído
6289,265,15/11/2025,Concluído
6290,281,15/11/2025,Concluído
6291,283,15/11/2025,Concluído
6292,23,16/11/2025,Concluído
6293,38,16/11/2025,Concluído
6294,121,16/11/2025,Concluído
6295,182,16/11/2025,Concluído
6296,188,16/11/2025,Concluído
6297,218,16/11/2025,Concluído
6298,233,16/11/2025,Concluído
6299,244,16/11/2025,Concluído
6300,248,16/11/2025,Concluído
6301,258,16/11/2025,Concluído
6302,264,16/11/2025,Concluído
6303,265,16/11/2025,Concluído
6304,272,16/11/2025,Concluído
6305,273,16/11/2025,Concluído
6306,278,16/11/2025,Concluído
6307,280,16/11/2025,Concluído
6308,281,16/11/2025,Concluído
6309,283,16/11/2025,Concluído
6310,145,17/11/2025,Concluído
6311,185,17/11/2025,Concluído
6312,202,17/11/2025,Concluído
6313,204,17/11/2025,Concluído
6314,208,17/11/2025,Concluído
6315,220,17/11/2025,Concluído
6316,252,17/11/2025,Concluído
6317,253,17/11/2025,Concluído
6318,266,17/11/2025,Concluído
6319,272,17/11/2025,Concluído
6320,40,18/11/2025,Concluído
6321,123,18/11/2025,Concluído
6322,177,18/11/2025,Concluído
6323,202,18/11/2025,Concluído
6324,209,18/11/2025,Concluído
6325,216,18/11/2025,Concluído
6326,220,18/11/2025,Concluído
6327,247,18/11/2025,Concluído
6328,250,18/11/2025,Concluído
6329,265,18/11/2025,Concluído
6330,266,18/11/2025,Concluído
6331,275,18/11/2025,Concluído
6332,280,18/11/2025,Concluído
6333,61,19/11/2025,Concluído
6334,131,19/11/2025,Concluído
6335,134,19/11/2025,Concluído
6336,176,19/11/2025,Concluído
6337,189,19/11/2025,Concluído
6338,209,19/11/2025,Concluído
6339,231,19/11/2025,Concluído
6340,234,19/11/2025,Concluído
6341,242,19/11/2025,Concluído
6342,246,19/11/2025,Concluído
6343,269,19/11/2025,Concluído
6344,19,20/11/2025,Concluído
6345,177,20/11/2025,Concluído
6346,196,20/11/2025,Concluído
6347,203,20/11/2025,Concluído
6348,206,20/11/2025,Concluído
6349,210,20/11/2025,Concluído
6350,211,20/11/2025,Concluído
6351,228,20/11/2025,Concluído
6352,247,20/11/2025,Concluído
6353,256,20/11/2025,Concluído
6354,257,20/11/2025,Concluído
6355,270,20/11/2025,Concluído
6356,274,20/11/2025,Concluído
6357,284,20/11/2025,Concluído
6358,24,21/11/2025,Concluído
6359,143,21/11/2025,Concluído
6360,145,21/11/2025,Concluído
6361,205,21/11/2025,Concluído
6362,230,21/11/2025,Concluído
6363,233,21/11/2025,Concluído
6364,243,21/11/2025,Concluído
6365,271,21/11/2025,Concluído
6366,277,21/11/2025,Concluído
6367,145,22/11/2025,Concluído
6368,168,22/11/2025,Concluído
6369,177,22/11/2025,Concluído
6370,202,22/11/2025,Concluído
6371,204,22/11/2025,Concluído
6372,249,22/11/2025,Concluído
6373,261,22/11/2025,Concluído
6374,263,22/11/2025,Concluído
6375,270,22/11/2025,Concluído
6376,274,22/11/2025,Concluído
6377,40,23/11/2025,Concluído
6378,84,23/11/2025,Concluído
6379,93,23/11/2025,Concluído
6380,232,23/11/2025,Concluído
6381,244,23/11/2025,Concluído
6382,259,23/11/2025,Concluído
6383,266,23/11/2025,Concluído
6384,268,23/11/2025,Concluído
6385,280,23/11/2025,Concluído
6386,283,23/11/2025,Concluído
6387,103,24/11/2025,Concluído
6388,110,24/11/2025,Concluído
6389,139,24/11/2025,Concluído
6390,165,24/11/2025,Concluído
6391,221,24/11/2025,Concluído
6392,234,24/11/2025,Concluído
6393,238,24/11/2025,Concluído
6394,253,24/11/2025,Concluído
6395,255,24/11/2025,Concluído
6396,262,24/11/2025,Concluído
6397,280,24/11/2025,Concluído
6398,56,25/11/2025,Concluído
6399,160,25/11/2025,Concluído
6400,164,25/11/2025,Concluído
6401,176,25/11/2025,Concluído
6402,188,25/11/2025,Concluído
6403,206,25/11/2025,Concluído
6404,234,25/11/2025,Concluído
6405,242,25/11/2025,Concluído
6406,248,25/11/2025,Concluído
6407,254,25/11/2025,Concluído
6408,262,25/11/2025,Concluído
6409,280,25/11/2025,Concluído
6410,59,26/11/2025,Concluído
6411,74,26/11/2025,Concluído
6412,130,26/11/2025,Concluído
6413,148,26/11/2025,Concluído
6414,263,26/11/2025,Concluído
6415,265,26/11/2025,Concluído
6416,271,26/11/2025,Concluído
6417,273,26/11/2025,Concluído
6418,281,26/11/2025,Concluído
6419,285,26/11/2025,Concluído
6420,77,27/11/2025,Concluído
6421,160,27/11/2025,Concluído
6422,178,27/11/2025,Concluído
6423,204,27/11/2025,Concluído
6424,234,27/11/2025,Concluído
6425,249,27/11/2025,Concluído
6426,260,27/11/2025,Concluído
6427,273,27/11/2025,Concluído
6428,281,27/11/2025,Concluído
6429,68,28/11/2025,Concluído
6430,69,28/11/2025,Concluído
6431,93,28/11/2025,Concluído
6432,104,28/11/2025,Concluído
6433,124,28/11/2025,Concluído
6434,133,28/11/2025,Concluído
6435,135,28/11/2025,Concluído
6436,164,28/11/2025,Concluído
6437,176,28/11/2025,Concluído
6438,187,28/11/2025,Concluído
6439,208,28/11/2025,Concluído
6440,216,28/11/2025,Concluído
6441,235,28/11/2025,Concluído
6442,244,28/11/2025,Concluído
6443,247,28/11/2025,Concluído
6444,261,28/11/2025,Concluído
6445,269,28/11/2025,Concluído
6446,273,28/11/2025,Concluído
6447,276,28/11/2025,Concluído
6448,281,28/11/2025,Concluído
6449,283,28/11/2025,Concluído
6450,53,29/11/2025,Concluído
6451,97,29/11/2025,Concluído
6452,108,29/11/2025,Concluído
6453,133,29/11/2025,Concluído
6454,146,29/11/2025,Concluído
6455,165,29/11/2025,Concluído
6456,166,29/11/2025,Concluído
6457,174,29/11/2025,Concluído
6458,178,29/11/2025,Concluído
6459,203,29/11/2025,Concluído
6460,260,29/11/2025,Concluído
6461,261,29/11/2025,Concluído
6462,276,29/11/2025,Concluído
6463,6,30/11/2025,Concluído
6464,97,30/11/2025,Concluído
6465,232,30/11/2025,Concluído
6466,241,30/11/2025,Concluído
6467,281,30/11/2025,Concluído
6468,45,01/12/2025,Concluído
6469,127,01/12/2025,Concluído
6470,173,01/12/2025,Concluído
6471,237,01/12/2025,Concluído
6472,250,01/12/2025,Concluído
6473,257,01/12/2025,Concluído
6474,261,01/12/2025,Concluído
6475,264,01/12/2025,Concluído
6476,265,01/12/2025,Concluído
6477,268,01/12/2025,Concluído
6478,283,01/12/2025,Concluído
6479,23,02/12/2025,Concluído
6480,56,02/12/2025,Concluído
6481,123,02/12/2025,Concluído
6482,133,02/12/2025,Concluído
6483,140,02/12/2025,Concluído
6484,218,02/12/2025,Concluído
6485,219,02/12/2025,Concluído
6486,221,02/12/2025,Concluído
6487,227,02/12/2025,Concluído
6488,260,02/12/2025,Concluído
6489,263,02/12/2025,Concluído
6490,274,02/12/2025,Concluído
6491,283,02/12/2025,Concluído
6492,72,03/12/2025,Concluído
6493,125,03/12/2025,Concluído
6494,147,03/12/2025,Concluído
6495,188,03/12/2025,Concluído
6496,205,03/12/2025,Concluído
6497,206,03/12/2025,Concluído
6498,209,03/12/2025,Concluído
6499,216,03/12/2025,Concluído
6500,230,03/12/2025,Concluído
6501,261,03/12/2025,Concluído
6502,270,03/12/2025,Concluído
6503,272,03/12/2025,Concluído
6504,273,03/12/2025,Concluído
6505,276,03/12/2025,Concluído
6506,280,03/12/2025,Concluído
6507,281,03/12/2025,Concluído
6508,283,03/12/2025,Concluído
6509,285,03/12/2025,Concluído
6510,188,04/12/2025,Concluído
6511,251,04/12/2025,Concluído
6512,271,04/12/2025,Concluído
6513,273,04/12/2025,Concluído
6514,283,04/12/2025,Concluído
6515,92,05/12/2025,Concluído
6516,131,05/12/2025,Concluído
6517,163,05/12/2025,Concluído
6518,216,05/12/2025,Concluído
6519,224,05/12/2025,Concluído
6520,256,05/12/2025,Concluído
6521,260,05/12/2025,Concluído
6522,283,05/12/2025,Concluído
6523,121,06/12/2025,Concluído
6524,125,06/12/2025,Concluído
6525,160,06/12/2025,Concluído
6526,197,06/12/2025,Concluído
6527,250,06/12/2025,Concluído
6528,273,06/12/2025,Concluído
6529,276,06/12/2025,Concluído
6530,283,06/12/2025,Concluído
6531,285,06/12/2025,Concluído
6532,161,07/12/2025,Concluído
6533,196,07/12/2025,Concluído
6534,215,07/12/2025,Concluído
6535,249,07/12/2025,Concluído
6536,257,07/12/2025,Concluído
6537,260,07/12/2025,Concluído
6538,273,07/12/2025,Concluído
6539,283,07/12/2025,Concluído
6540,286,07/12/2025,Concluído
6541,90,08/12/2025,Concluído
6542,97,08/12/2025,Concluído
6543,172,08/12/2025,Concluído
6544,181,08/12/2025,Concluído
6545,241,08/12/2025,Concluído
6546,244,08/12/2025,Concluído
6547,254,08/12/2025,Concluído
6548,78,09/12/2025,Concluído
6549,161,09/12/2025,Concluído
6550,162,09/12/2025,Concluído
6551,228,09/12/2025,Concluído
6552,247,09/12/2025,Concluído
6553,262,09/12/2025,Concluído
6554,264,09/12/2025,Concluído
6555,283,09/12/2025,Concluído
6556,286,09/12/2025,Concluído
6557,160,10/12/2025,Concluído
6558,169,10/12/2025,Concluído
6559,198,10/12/2025,Concluído
6560,220,10/12/2025,Concluído
6561,239,10/12/2025,Concluído
6562,249,10/12/2025,Concluído
6563,258,10/12/2025,Concluído
6564,259,10/12/2025,Concluído
6565,268,10/12/2025,Concluído
6566,271,10/12/2025,Concluído
6567,273,10/12/2025,Concluído
6568,276,10/12/2025,Concluído
6569,283,10/12/2025,Concluído
6570,35,11/12/2025,Concluído
6571,95,11/12/2025,Concluído
6572,174,11/12/2025,Concluído
6573,249,11/12/2025,Concluído
