order_item_id,order_id,product_id,quantity,unit_price
3658,3658,34,2,199
3659,3659,45,1,359
3660,3660,45,2,359
3661,3661,49,2,299
3662,3662,5,1,89
3663,3663,39,1,399
3664,3664,36,2,99
3665,3665,28,2,499
3666,3666,40,2,399
3667,3667,10,1,189
3668,3668,39,2,399
3669,3669,12,2,219
3670,3670,28,2,499
3671,3671,34,1,199
3672,3672,18,1,149
3673,3673,31,1,299
3674,3674,26,2,229
3675,3675,48,2,249
3676,3676,47,2,249
3677,3677,50,1,199
3678,3678,10,2,189
3679,3679,24,2,209
3680,3680,15,1,69
3681,3681,24,1,209
3682,3682,13,1,49
3683,3683,12,2,219
3684,3684,19,1,149
3685,3685,4,1,89
3686,3686,41,2,399
3687,3687,38,1,349
3688,3688,4,2,89
3689,3689,39,2,399
3690,3690,38,2,349
3691,3691,26,2,229
3692,3692,43,2,249
3693,3693,17,2,119
3694,3694,6,1,119
3695,3695,49,2,299
3696,3696,47,2,249
3697,3697,22,2,169
3698,3698,6,2,119
3699,3699,18,1,149
3700,3700,4,1,89
3701,3701,3,2,119
3702,3702,44,2,359
3703,3703,12,2,219
3704,3704,8,1,49
3705,3705,25,2,209
3706,3706,2,2,89
3707,3707,47,1,249
3708,3708,39,1,399
3709,3709,13,2,49
3710,3710,25,2,209
3711,3711,32,1,259
3712,3712,46,2,399
3713,3713,3,2,119
3714,3714,37,1,99
3715,3715,48,2,249
3716,3716,43,2,249
3717,3717,34,2,199
3718,3718,49,1,299
3719,3719,40,2,399
3720,3720,21,1,299
3721,3721,34,2,199
3722,3722,19,2,149
3723,3723,10,2,189
3724,3724,26,2,229
3725,3725,36,2,99
3726,3726,39,1,399
3727,3727,48,1,249
3728,3728,8,2,49
3729,3729,10,2,189
3730,3730,30,1,159
3731,3731,50,1,199
3732,3732,6,1,119
3733,3733,40,2,399
3734,3734,9,1,69
3735,3735,44,2,359
3736,3736,23,2,269
3737,3737,49,1,299
3738,3738,39,2,399
3739,3739,25,2,209
3740,3740,26,1,229
3741,3741,32,2,259
3742,3742,30,1,159
3743,3743,36,1,99
3744,3744,32,2,259
3745,3745,35,1,119
3746,3746,8,1,49
3747,3747,45,2,359
3748,3748,37,1,99
3749,3749,19,1,149
3750,3750,23,2,269
3751,3751,16,1,109
3752,3752,21,1,299
3753,3753,25,1,209
3754,3754,29,1,199
3755,3755,35,1,119
3756,3756,16,1,109
3757,3757,48,1,249
3758,3758,20,1,199
3759,3759,29,1,199
3760,3760,27,2,199
3761,3761,50,2,199
3762,3762,50,2,199
3763,3763,18,1,149
3764,3764,46,1,399
3765,3765,38,1,349
3766,3766,42,2,349
3767,3767,4,2,89
3768,3768,27,2,199
3769,3769,20,2,199
3770,3770,24,1,209
3771,3771,36,2,99
3772,3772,39,1,399
3773,3773,31,2,299
3774,3774,20,1,199
3775,3775,46,2,399
3776,3776,17,2,119
3777,3777,47,2,249
3778,3778,36,1,99
3779,3779,25,1,209
3780,3780,9,2,69
3781,3781,33,1,219
3782,3782,21,1,299
3783,3783,22,1,169
3784,3784,50,1,199
3785,3785,3,1,119
3786,3786,12,1,219
3787,3787,20,1,199
3788,3788,1,2,89
3789,3789,21,2,299
3790,3790,40,2,399
3791,3791,23,1,269
3792,3792,32,1,259
3793,3793,18,1,149
3794,3794,35,2,119
3795,3795,37,2,99
3796,3796,6,2,119
3797,3797,37,2,99
3798,3798,38,2,349
3799,3799,1,1,89
3800,3800,37,1,99
3801,3801,7,1,49
3802,3802,48,1,249
3803,3803,31,2,299
3804,3804,4,1,89
3805,3805,36,2,99
3806,3806,18,2,149
3807,3807,46,2,399
3808,3808,50,2,199
3809,3809,46,2,399
3810,3810,44,1,359
3811,3811,4,1,89
3812,3812,18,2,149
3813,3813,46,1,399
3814,3814,43,2,249
3815,3815,17,1,119
3816,3816,29,2,199
3817,3817,19,2,149
3818,3818,8,2,49
3819,3819,40,1,399
3820,3820,17,2,119
3821,3821,50,2,199
3822,3822,5,2,89
3823,3823,27,2,199
3824,3824,22,1,169
3825,3825,36,2,99
3826,3826,19,2,149
3827,3827,7,2,49
3828,3828,15,1,69
3829,3829,5,2,89
3830,3830,34,2,199
3831,3831,15,1,69
3832,3832,4,1,89
3833,3833,6,2,119
3834,3834,16,2,109
3835,3835,33,1,219
3836,3836,33,1,219
3837,3837,25,2,209
3838,3838,27,1,199
3839,3839,32,2,259
3840,3840,46,2,399
3841,3841,4,1,89
3842,3842,50,2,199
3843,3843,28,1,499
3844,3844,46,2,399
3845,3845,39,1,399
3846,3846,10,1,189
3847,3847,2,1,89
3848,3848,47,1,249
3849,3849,26,1,229
3850,3850,15,1,69
3851,3851,20,1,199
3852,3852,4,2,89
3853,3853,18,2,149
3854,3854,41,1,399
3855,3855,50,1,199
3856,3856,31,1,299
3857,3857,10,1,189
3858,3858,39,1,399
3859,3859,10,2,189
3860,3860,27,1,199
3861,3861,3,2,119
3862,3862,43,2,249
3863,3863,43,1,249
3864,3864,4,2,89
3865,3865,34,2,199
3866,3866,12,1,219
3867,3867,46,2,399
3868,3868,32,1,259
3869,3869,3,1,119
3870,3870,34,2,199
3871,3871,15,2,69
3872,3872,4,1,89
3873,3873,48,2,249
3874,3874,11,1,189
3875,3875,30,1,159
3876,3876,30,2,159
3877,3877,22,1,169
3878,3878,45,2,359
3879,3879,24,1,209
3880,3880,8,1,49
3881,3881,20,2,199
3882,3882,13,1,49
3883,3883,41,1,399
3884,3884,17,1,119
3885,3885,19,1,149
3886,3886,3,1,119
3887,3887,18,2,149
3888,3888,8,2,49
3889,3889,30,2,159
3890,3890,37,2,99
3891,3891,19,1,149
3892,3892,14,1,49
3893,3893,12,1,219
3894,3894,39,2,399
3895,3895,13,1,49
3896,3896,46,1,399
3897,3897,34,2,199
3898,3898,34,2,199
3899,3899,9,2,69
3900,3900,22,1,169
3901,3901,27,1,199
3902,3902,32,2,259
3903,3903,29,2,199
3904,3904,45,2,359
3905,3905,24,2,209
3906,3906,34,1,199
3907,3907,40,2,399
3908,3908,14,2,49
3909,3909,21,2,299
3910,3910,27,1,199
3911,3911,44,1,359
3912,3912,43,2,249
3913,3913,5,1,89
3914,3914,3,2,119
3915,3915,8,1,49
3916,3916,50,2,199
3917,3917,47,1,249
3918,3918,5,2,89
3919,3919,46,2,399
3920,3920,6,2,119
3921,3921,38,2,349
3922,3922,30,1,159
3923,3923,16,2,109
3924,3924,19,2,149
3925,3925,24,1,209
3926,3926,18,2,149
3927,3927,49,2,299
3928,3928,39,2,399
3929,3929,40,1,399
3930,3930,36,1,99
3931,3931,24,2,209
3932,3932,21,2,299
3933,3933,3,2,119
3934,3934,3,2,119
3935,3935,14,1,49
3936,3936,3,2,119
3937,3937,12,1,219
3938,3938,2,2,89
3939,3939,15,2,69
3940,3940,8,1,49
3941,3941,22,1,169
3942,3942,48,1,249
3943,3943,12,2,219
3944,3944,33,2,219
3945,3945,16,2,109
3946,3946,7,2,49
3947,3947,29,2,199
3948,3948,28,2,499
3949,3949,47,2,249
3950,3950,6,1,119
3951,3951,17,2,119
3952,3952,32,1,259
3953,3953,50,2,199
3954,3954,34,2,199
3955,3955,30,1,159
3956,3956,23,2,269
3957,3957,46,1,399
3958,3958,13,1,49
3959,3959,14,2,49
3960,3960,22,2,169
3961,3961,8,1,49
3962,3962,36,1,99
3963,3963,40,1,399
3964,3964,35,1,119
3965,3965,42,1,349
3966,3966,13,2,49
3967,3967,45,1,359
3968,3968,39,2,399
3969,3969,10,1,189
3970,3970,50,2,199
3971,3971,27,2,199
3972,3972,7,2,49
3973,3973,28,2,499
3974,3974,39,1,399
3975,3975,12,2,219
3976,3976,49,1,299
3977,3977,3,1,119
3978,3978,29,2,199
3979,3979,7,2,49
3980,3980,5,2,89
3981,3981,25,1,209
3982,3982,18,1,149
3983,3983,27,1,199
3984,3984,17,2,119
3985,3985,43,2,249
3986,3986,7,2,49
3987,3987,28,1,499
3988,3988,23,1,269
3989,3989,13,1,49
3990,3990,22,1,169
3991,3991,1,2,89
3992,3992,6,2,119
3993,3993,6,1,119
3994,3994,32,1,259
3995,3995,4,2,89
3996,3996,20,2,199
3997,3997,26,2,229
3998,3998,18,2,149
3999,3999,40,2,399
4000,4000,9,1,69
4001,4001,30,1,159
4002,4002,20,1,199
4003,4003,16,1,109
4004,4004,33,2,219
4005,4005,39,1,399
4006,4006,3,2,119
4007,4007,13,2,49
4008,4008,46,1,399
4009,4009,28,2,499
4010,4010,33,2,219
4011,4011,48,2,249
4012,4012,30,1,159
4013,4013,22,2,169
4014,4014,12,1,219
4015,4015,42,2,349
4016,4016,38,1,349
4017,4017,14,1,49
4018,4018,50,1,199
4019,4019,25,1,209
4020,4020,24,1,209
4021,4021,18,1,149
4022,4022,5,1,89
4023,4023,47,2,249
4024,4024,35,2,119
4025,4025,20,1,199
4026,4026,35,1,119
4027,4027,22,1,169
4028,4028,48,1,249
4029,4029,40,1,399
4030,4030,38,1,349
4031,4031,18,2,149
4032,4032,46,1,399
4033,4033,2,2,89
4034,4034,16,1,109
4035,4035,2,1,89
4036,4036,27,2,199
4037,4037,26,2,229
4038,4038,16,1,109
4039,4039,36,1,99
4040,4040,31,2,299
4041,4041,31,2,299
4042,4042,25,2,209
4043,4043,26,2,229
4044,4044,20,1,199
4045,4045,3,1,119
4046,4046,50,1,199
4047,4047,16,2,109
4048,4048,10,2,189
4049,4049,36,2,99
4050,4050,26,2,229
4051,4051,5,2,89
4052,4052,43,2,249
4053,4053,49,1,299
4054,4054,32,2,259
4055,4055,1,1,89
4056,4056,46,2,399
4057,4057,21,2,299
4058,4058,12,2,219
4059,4059,31,1,299
4060,4060,41,1,399
4061,4061,17,1,119
4062,4062,36,1,99
4063,4063,29,1,199
4064,4064,12,1,219
4065,4065,49,2,299
4066,4066,28,1,499
4067,4067,17,1,119
4068,4068,12,1,219
4069,4069,33,2,219
4070,4070,38,2,349
4071,4071,32,1,259
4072,4072,33,1,219
4073,4073,46,1,399
4074,4074,10,1,189
4075,4075,13,1,49
4076,4076,49,1,299
4077,4077,7,1,49
4078,4078,23,2,269
4079,4079,26,1,229
4080,4080,41,1,399
4081,4081,38,2,349
4082,4082,35,1,119
4083,4083,4,2,89
4084,4084,28,1,499
4085,4085,45,1,359
4086,4086,7,2,49
4087,4087,13,2,49
4088,4088,6,2,119
4089,4089,43,2,249
4090,4090,44,2,359
4091,4091,37,2,99
4092,4092,14,2,49
4093,4093,42,1,349
4094,4094,19,2,149
4095,4095,35,1,119
4096,4096,50,2,199
4097,4097,16,1,109
4098,4098,15,1,69
4099,4099,39,1,399
4100,4100,14,1,49
4101,4101,37,2,99
4102,4102,35,1,119
4103,4103,23,1,269
4104,4104,40,2,399
4105,4105,42,1,349
4106,4106,50,2,199
4107,4107,23,1,269
4108,4108,1,2,89
4109,4109,7,1,49
4110,4110,1,2,89
4111,4111,12,2,219
4112,4112,42,2,349
4113,4113,42,2,349
4114,4114,6,1,119
4115,4115,8,2,49
4116,4116,30,2,159
4117,4117,12,1,219
4118,4118,43,2,249
4119,4119,30,2,159
4120,4120,1,2,89
4121,4121,25,2,209
4122,4122,44,2,359
4123,4123,13,1,49
4124,4124,34,2,199
4125,4125,20,2,199
4126,4126,37,1,99
4127,4127,19,2,149
4128,4128,10,1,189
4129,4129,16,1,109
4130,4130,1,1,89
4131,4131,47,1,249
4132,4132,48,1,249
4133,4133,14,1,49
4134,4134,15,1,69
4135,4135,9,2,69
4136,4136,2,2,89
4137,4137,17,2,119
4138,4138,40,2,399
4139,4139,17,2,119
4140,4140,31,2,299
4141,4141,37,1,99
4142,4142,49,1,299
4143,4143,37,2,99
4144,4144,8,1,49
4145,4145,16,2,109
4146,4146,50,2,199
4147,4147,5,2,89
4148,4148,3,2,119
4149,4149,47,1,249
4150,4150,6,1,119
4151,4151,6,2,119
4152,4152,44,1,359
4153,4153,17,1,119
4154,4154,36,1,99
4155,4155,12,1,219
4156,4156,39,2,399
4157,4157,9,1,69
4158,4158,12,1,219
4159,4159,40,1,399
4160,4160,29,1,199
4161,4161,38,1,349
4162,4162,38,1,349
4163,4163,35,2,119
4164,4164,17,1,119
4165,4165,29,1,199
4166,4166,30,1,159
4167,4167,26,2,229
4168,4168,36,2,99
4169,4169,14,2,49
4170,4170,46,2,399
4171,4171,20,2,199
4172,4172,42,2,349
4173,4173,27,2,199
4174,4174,2,1,89
4175,4175,3,1,119
4176,4176,7,1,49
4177,4177,36,2,99
4178,4178,27,2,199
4179,4179,14,1,49
4180,4180,1,1,89
4181,4181,30,1,159
4182,4182,20,1,199
4183,4183,20,1,199
4184,4184,42,2,349
4185,4185,45,1,359
4186,4186,3,2,119
4187,4187,38,1,349
4188,4188,18,1,149
4189,4189,13,2,49
4190,4190,18,2,149
4191,4191,15,1,69
4192,4192,31,2,299
4193,4193,15,1,69
4194,4194,25,2,209
4195,4195,39,2,399
4196,4196,21,2,299
4197,4197,30,2,159
4198,4198,29,1,199
4199,4199,35,1,119
4200,4200,8,2,49
4201,4201,38,2,349
4202,4202,5,1,89
4203,4203,1,2,89
4204,4204,21,2,299
4205,4205,4,2,89
4206,4206,7,2,49
4207,4207,36,2,99
4208,4208,31,1,299
4209,4209,15,1,69
4210,4210,21,2,299
4211,4211,11,2,189
4212,4212,49,1,299
4213,4213,28,1,499
4214,4214,35,2,119
4215,4215,20,1,199
4216,4216,26,1,229
4217,4217,41,2,399
4218,4218,39,2,399
4219,4219,37,2,99
4220,4220,9,1,69
4221,4221,34,2,199
4222,4222,22,2,169
4223,4223,3,1,119
4224,4224,31,2,299
4225,4225,9,2,69
4226,4226,43,1,249
4227,4227,28,1,499
4228,4228,29,2,199
4229,4229,7,2,49
4230,4230,43,2,249
4231,4231,3,2,119
4232,4232,15,2,69
4233,4233,45,1,359
4234,4234,37,2,99
4235,4235,17,2,119
4236,4236,45,2,359
4237,4237,4,1,89
4238,4238,21,1,299
4239,4239,28,2,499
4240,4240,14,1,49
4241,4241,37,1,99
4242,4242,33,2,219
4243,4243,30,2,159
4244,4244,20,2,199
4245,4245,9,1,69
4246,4246,3,1,119
4247,4247,11,1,189
4248,4248,45,1,359
4249,4249,36,2,99
4250,4250,21,1,299
4251,4251,41,2,399
4252,4252,3,2,119
4253,4253,48,1,249
4254,4254,50,2,199
4255,4255,4,1,89
4256,4256,11,1,189
4257,4257,4,1,89
4258,4258,2,2,89
4259,4259,1,1,89
4260,4260,14,1,49
4261,4261,13,1,49
4262,4262,10,2,189
4263,4263,14,1,49
4264,4264,33,2,219
4265,4265,40,1,399
4266,4266,21,1,299
4267,4267,16,1,109
4268,4268,38,2,349
4269,4269,46,1,399
4270,4270,27,2,199
4271,4271,44,1,359
4272,4272,5,1,89
4273,4273,13,2,49
4274,4274,36,2,99
4275,4275,18,2,149
4276,4276,26,1,229
4277,4277,20,1,199
4278,4278,25,2,209
4279,4279,19,2,149
4280,4280,22,2,169
4281,4281,10,2,189
4282,4282,39,2,399
4283,4283,31,2,299
4284,4284,16,1,109
4285,4285,28,2,499
4286,4286,50,1,199
4287,4287,29,2,199
4288,4288,50,2,199
4289,4289,15,1,69
4290,4290,1,1,89
4291,4291,8,1,49
4292,4292,4,1,89
4293,4293,48,1,249
4294,4294,30,2,159
4295,4295,32,1,259
4296,4296,34,1,199
4297,4297,37,2,99
4298,4298,32,1,259
4299,4299,8,1,49
4300,4300,3,1,119
4301,4301,21,2,299
4302,4302,10,2,189
4303,4303,43,2,249
4304,4304,13,2,49
4305,4305,41,1,399
4306,4306,36,2,99
4307,4307,7,2,49
4308,4308,23,2,269
4309,4309,28,2,499
4310,4310,2,2,89
4311,4311,16,2,109
4312,4312,19,2,149
4313,4313,15,1,69
4314,4314,40,1,399
4315,4315,12,2,219
4316,4316,19,1,149
4317,4317,43,1,249
4318,4318,28,1,499
4319,4319,17,1,119
4320,4320,23,1,269
4321,4321,6,2,119
4322,4322,49,1,299
4323,4323,23,2,269
4324,4324,39,2,399
4325,4325,9,2,69
4326,4326,23,1,269
4327,4327,28,1,499
4328,4328,7,1,49
4329,4329,32,2,259
4330,4330,40,2,399
4331,4331,39,1,399
4332,4332,3,2,119
4333,4333,39,1,399
4334,4334,47,2,249
4335,4335,6,1,119
4336,4336,4,2,89
4337,4337,36,2,99
4338,4338,4,2,89
4339,4339,48,1,249
4340,4340,28,1,499
4341,4341,21,2,299
4342,4342,5,2,89
4343,4343,48,2,249
4344,4344,21,2,299
4345,4345,2,1,89
4346,4346,34,1,199
4347,4347,49,1,299
4348,4348,34,2,199
4349,4349,11,1,189
4350,4350,45,1,359
4351,4351,28,1,499
4352,4352,6,1,119
4353,4353,25,1,209
4354,4354,1,2,89
4355,4355,33,1,219
4356,4356,43,2,249
4357,4357,44,1,359
4358,4358,5,2,89
4359,4359,27,2,199
4360,4360,43,2,249
4361,4361,38,2,349
4362,4362,24,1,209
4363,4363,41,2,399
4364,4364,20,1,199
4365,4365,42,2,349
4366,4366,9,1,69
4367,4367,35,1,119
4368,4368,21,2,299
4369,4369,14,1,49
4370,4370,14,1,49
4371,4371,4,2,89
4372,4372,46,1,399
4373,4373,26,1,229
4374,4374,4,2,89
4375,4375,39,2,399
4376,4376,29,1,199
4377,4377,10,1,189
4378,4378,13,2,49
4379,4379,15,1,69
4380,4380,41,2,399
4381,4381,18,1,149
4382,4382,23,2,269
4383,4383,43,2,249
4384,4384,1,2,89
4385,4385,47,1,249
4386,4386,3,2,119
4387,4387,43,1,249
4388,4388,12,1,219
4389,4389,25,1,209
4390,4390,23,2,269
4391,4391,3,2,119
4392,4392,39,2,399
4393,4393,36,1,99
4394,4394,48,2,249
4395,4395,31,2,299
4396,4396,13,1,49
4397,4397,31,1,299
4398,4398,22,1,169
4399,4399,4,2,89
4400,4400,8,1,49
4401,4401,49,1,299
4402,4402,48,1,249
4403,4403,12,2,219
4404,4404,13,1,49
4405,4405,35,1,119
4406,4406,8,2,49
4407,4407,47,1,249
4408,4408,12,1,219
4409,4409,23,2,269
4410,4410,34,1,199
4411,4411,3,1,119
4412,4412,48,1,249
4413,4413,49,1,299
4414,4414,12,2,219
4415,4415,26,2,229
4416,4416,17,1,119
4417,4417,32,1,259
4418,4418,1,1,89
4419,4419,40,1,399
4420,4420,12,1,219
4421,4421,36,1,99
4422,4422,1,2,89
4423,4423,2,2,89
4424,4424,6,1,119
4425,4425,31,1,299
4426,4426,46,1,399
4427,4427,35,1,119
4428,4428,44,2,359
4429,4429,1,1,89
4430,4430,47,1,249
4431,4431,35,2,119
4432,4432,1,1,89
4433,4433,30,2,159
4434,4434,11,1,189
4435,4435,2,1,89
4436,4436,49,2,299
4437,4437,44,2,359
4438,4438,23,1,269
4439,4439,36,1,99
4440,4440,28,2,499
4441,4441,38,1,349
4442,4442,8,1,49
4443,4443,50,2,199
4444,4444,20,1,199
4445,4445,33,2,219
4446,4446,30,2,159
4447,4447,47,2,249
4448,4448,18,2,149
4449,4449,47,2,249
4450,4450,17,1,119
4451,4451,16,2,109
4452,4452,34,1,199
4453,4453,14,2,49
4454,4454,3,1,119
4455,4455,17,2,119
4456,4456,43,1,249
4457,4457,29,1,199
4458,4458,22,1,169
4459,4459,10,2,189
4460,4460,20,2,199
4461,4461,38,1,349
4462,4462,19,2,149
4463,4463,22,2,169
4464,4464,30,2,159
4465,4465,44,2,359
4466,4466,11,2,189
4467,4467,28,1,499
4468,4468,26,2,229
4469,4469,8,2,49
4470,4470,17,1,119
4471,4471,15,1,69
4472,4472,5,1,89
4473,4473,41,2,399
4474,4474,12,2,219
4475,4475,23,2,269
4476,4476,27,1,199
4477,4477,45,1,359
4478,4478,4,1,89
4479,4479,26,1,229
4480,4480,29,1,199
4481,4481,43,2,249
4482,4482,28,1,499
4483,4483,13,2,49
4484,4484,24,1,209
4485,4485,11,1,189
4486,4486,10,1,189
4487,4487,33,2,219
4488,4488,27,2,199
4489,4489,22,1,169
4490,4490,17,1,119
4491,4491,44,2,359
4492,4492,39,1,399
4493,4493,38,1,349
4494,4494,45,2,359
4495,4495,33,2,219
4496,4496,35,2,119
4497,4497,10,1,189
4498,4498,46,1,399
4499,4499,18,2,149
4500,4500,45,1,359
4501,4501,7,2,49
4502,4502,50,2,199
4503,4503,30,1,159
4504,4504,29,1,199
4505,4505,2,2,89
4506,4506,4,2,89
4507,4507,18,1,149
4508,4508,1,1,89
4509,4509,31,1,299
4510,4510,27,2,199
4511,4511,29,2,199
4512,4512,10,1,189
4513,4513,7,1,49
4514,4514,18,1,149
4515,4515,21,1,299
4516,4516,13,2,49
4517,4517,14,2,49
4518,4518,50,2,199
4519,4519,23,1,269
4520,4520,11,2,189
4521,4521,32,2,259
4522,4522,28,2,499
4523,4523,7,1,49
4524,4524,8,1,49
4525,4525,26,2,229
4526,4526,22,1,169
4527,4527,10,1,189
4528,4528,41,2,399
4529,4529,31,2,299
4530,4530,10,2,189
4531,4531,29,1,199
4532,4532,29,1,199
4533,4533,20,1,199
4534,4534,19,2,149
4535,4535,27,1,199
4536,4536,9,2,69
4537,4537,27,2,199
4538,4538,6,1,119
4539,4539,21,1,299
4540,4540,4,2,89
4541,4541,29,1,199
4542,4542,30,1,159
4543,4543,30,1,159
4544,4544,38,2,349
4545,4545,14,2,49
4546,4546,31,1,299
4547,4547,44,2,359
4548,4548,15,1,69
4549,4549,31,2,299
4550,4550,47,1,249
4551,4551,24,2,209
4552,4552,33,1,219
4553,4553,28,1,499
4554,4554,49,2,299
4555,4555,21,1,299
4556,4556,14,1,49
4557,4557,44,1,359
4558,4558,14,2,49
4559,4559,42,2,349
4560,4560,2,1,89
4561,4561,11,1,189
4562,4562,8,1,49
4563,4563,19,2,149
4564,4564,26,1,229
4565,4565,20,1,199
4566,4566,7,2,49
4567,4567,24,1,209
4568,4568,34,1,199
4569,4569,26,2,229
4570,4570,48,2,249
4571,4571,33,1,219
4572,4572,10,1,189
4573,4573,24,2,209
4574,4574,17,2,119
4575,4575,41,2,399
4576,4576,6,1,119
4577,4577,50,2,199
4578,4578,2,1,89
4579,4579,28,2,499
4580,4580,41,1,399
4581,4581,38,2,349
4582,4582,39,2,399
4583,4583,6,2,119
4584,4584,44,1,359
4585,4585,45,2,359
4586,4586,21,2,299
4587,4587,36,2,99
4588,4588,16,2,109
4589,4589,4,1,89
4590,4590,35,1,119
4591,4591,46,2,399
4592,4592,49,2,299
4593,4593,25,2,209
4594,4594,32,1,259
4595,4595,31,1,299
4596,4596,26,2,229
4597,4597,24,2,209
4598,4598,8,2,49
4599,4599,44,2,359
4600,4600,11,2,189
4601,4601,43,2,249
4602,4602,22,1,169
4603,4603,5,1,89
4604,4604,50,2,199
4605,4605,44,1,359
4606,4606,6,1,119
4607,4607,45,2,359
4608,4608,25,2,209
4609,4609,42,2,349
4610,4610,32,1,259
4611,4611,49,1,299
4612,4612,17,2,119
4613,4613,33,2,219
4614,4614,43,1,249
4615,4615,19,2,149
4616,4616,44,2,359
4617,4617,20,2,199
4618,4618,45,2,359
4619,4619,29,2,199
4620,4620,46,2,399
4621,4621,46,2,399
4622,4622,9,1,69
4623,4623,12,1,219
4624,4624,7,2,49
4625,4625,14,1,49
4626,4626,8,1,49
4627,4627,37,1,99
4628,4628,38,1,349
4629,4629,6,1,119
4630,4630,48,1,249
4631,4631,16,1,109
4632,4632,7,1,49
4633,4633,46,2,399
4634,4634,4,1,89
4635,4635,38,1,349
4636,4636,21,1,299
4637,4637,34,1,199
4638,4638,39,1,399
4639,4639,50,1,199
4640,4640,2,2,89
4641,4641,7,2,49
4642,4642,41,1,399
4643,4643,15,2,69
4644,4644,24,1,209
4645,4645,13,1,49
4646,4646,44,2,359
4647,4647,48,2,249
4648,4648,28,1,499
4649,4649,42,2,349
4650,4650,3,1,119
4651,4651,3,1,119
4652,4652,20,2,199
4653,4653,14,1,49
4654,4654,29,1,199
4655,4655,5,2,89
4656,4656,23,1,269
4657,4657,34,1,199
4658,4658,40,1,399
4659,4659,47,1,249
4660,4660,37,2,99
4661,4661,32,2,259
4662,4662,34,2,199
4663,4663,30,1,159
4664,4664,1,2,89
4665,4665,32,1,259
4666,4666,32,1,259
4667,4667,44,2,359
4668,4668,3,1,119
4669,4669,36,1,99
4670,4670,4,2,89
4671,4671,50,2,199
4672,4672,22,1,169
4673,4673,4,2,89
4674,4674,27,2,199
4675,4675,31,1,299
4676,4676,40,2,399
4677,4677,7,2,49
4678,4678,47,2,249
4679,4679,21,2,299
4680,4680,3,1,119
4681,4681,9,1,69
4682,4682,1,1,89
4683,4683,10,1,189
4684,4684,13,1,49
4685,4685,44,2,359
4686,4686,33,1,219
4687,4687,43,2,249
4688,4688,4,2,89
4689,4689,17,1,119
4690,4690,34,2,199
4691,4691,31,2,299
4692,4692,10,1,189
4693,4693,42,1,349
4694,4694,7,2,49
4695,4695,13,1,49
4696,4696,6,2,119
4697,4697,47,1,249
4698,4698,4,2,89
4699,4699,19,2,149
4700,4700,40,1,399
4701,4701,30,2,159
4702,4702,13,2,49
4703,4703,2,2,89
4704,4704,41,2,399
4705,4705,9,1,69
4706,4706,33,1,219
4707,4707,27,1,199
4708,4708,6,2,119
4709,4709,20,1,199
4710,4710,33,1,219
4711,4711,45,1,359
4712,4712,7,2,49
4713,4713,5,2,89
4714,4714,17,2,119
4715,4715,25,1,209
4716,4716,3,1,119
4717,4717,15,2,69
4718,4718,47,2,249
4719,4719,18,2,149
4720,4720,21,1,299
4721,4721,1,2,89
4722,4722,21,2,299
4723,4723,1,2,89
4724,4724,30,1,159
4725,4725,9,2,69
4726,4726,8,1,49
4727,4727,13,1,49
4728,4728,48,1,249
4729,4729,9,2,69
4730,4730,29,1,199
4731,4731,32,2,259
4732,4732,40,1,399
4733,4733,44,2,359
4734,4734,4,2,89
4735,4735,13,2,49
4736,4736,47,1,249
4737,4737,45,1,359
4738,4738,39,1,399
4739,4739,45,1,359
4740,4740,44,2,359
4741,4741,44,2,359
4742,4742,34,1,199
4743,4743,47,1,249
4744,4744,1,1,89
4745,4745,33,2,219
4746,4746,11,2,189
4747,4747,45,2,359
4748,4748,14,2,49
4749,4749,7,2,49
4750,4750,32,2,259
4751,4751,50,2,199
4752,4752,23,1,269
4753,4753,18,1,149
4754,4754,1,2,89
4755,4755,5,2,89
4756,4756,28,1,499
4757,4757,50,1,199
4758,4758,7,1,49
4759,4759,45,2,359
4760,4760,7,1,49
4761,4761,6,2,119
4762,4762,2,1,89
4763,4763,19,1,149
4764,4764,26,2,229
4765,4765,19,1,149
4766,4766,44,1,359
4767,4767,39,2,399
4768,4768,33,1,219
4769,4769,26,2,229
4770,4770,2,1,89
4771,4771,43,1,249
4772,4772,45,2,359
4773,4773,30,1,159
4774,4774,21,2,299
4775,4775,21,2,299
4776,4776,14,1,49
4777,4777,15,1,69
4778,4778,3,1,119
4779,4779,40,1,399
4780,4780,37,1,99
4781,4781,29,1,199
4782,4782,4,2,89
4783,4783,37,2,99
4784,4784,16,1,109
4785,4785,43,1,249
4786,4786,42,1,349
4787,4787,39,1,399
4788,4788,42,1,349
4789,4789,7,1,49
4790,4790,48,2,249
4791,4791,2,1,89
4792,4792,26,1,229
4793,4793,46,1,399
4794,4794,28,2,499
4795,4795,1,2,89
4796,4796,9,2,69
4797,4797,41,1,399
4798,4798,50,2,199
4799,4799,1,2,89
4800,4800,27,1,199
4801,4801,17,2,119
4802,4802,20,2,199
4803,4803,10,1,189
4804,4804,17,2,119
4805,4805,21,2,299
4806,4806,49,2,299
4807,4807,1,1,89
4808,4808,6,1,119
4809,4809,2,2,89
4810,4810,11,1,189
4811,4811,21,2,299
4812,4812,50,1,199
4813,4813,6,2,119
4814,4814,4,1,89
4815,4815,28,2,499
4816,4816,49,1,299
4817,4817,10,2,189
4818,4818,50,2,199
4819,4819,16,1,109
4820,4820,15,1,69
4821,4821,35,1,119
